commit,validation_status,validation_reason,build_after,test_after,build_before,test_before,error_type,regressions,fixes,new_passes
6c660a510e83712501cc92d63db07e1c5a156239,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,2,2
8ae094fe0e8b57e049577099e001cbba9902dd3d,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,14
850952fde50c99ec316cf858270af259233309f1,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,21
6dfdef455a1b88fd161661786552fd3c1426c18c,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
1146344d1ee3a14cf441920c164a2cac8f28a082,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
32090e150c0daf8d2f6ac8cbd42ccc3e2b1ca293,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,12
774a97fac794ba665cdff1a3485f0c09a0e9291d,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,2,0
6ca4fb21c0948301f92cba2ab32dd8b824a8cc01,VALID_BACKPORT,build_fixed,Success,Crash/No Report,Fail,Skipped,,0,0,0
cc3caa228def0974e5d8299e5321b0a6987f9e6e,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,2,281
c8b720ed200408e62ae2bf4da84600071e6cce2e,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,13
13a34b019fea31b0fbdc1c1a5d44867b3b290ad3,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1696,0
d798c86bcc4dcab3544354da9294910642129d4f,VALID_BACKPORT,build_fixed,Success,Crash/No Report,Fail,Skipped,,0,0,0
cc3191b9b0cef60cd31cf73165e8b4a4bdf56c8c,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,56
0631be599d9635f05d1144011e73fbfe903f01db,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,4,0
68c2efc7f68cfe19f37453e089b622cb23b402c0,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,9
54ddc29fc7d086574b17901032b63516711b499e,VALID_BACKPORT,,Success,Success,Success,Success,,0,0,0
f849aed0d585a7954fd18f74a5d178708382a061,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,7
662bb70c03b9153f4e19a17dc547d6f60c622a88,VALID_BACKPORT,build_fixed,Success,Fail,Fail,Skipped,,0,0,7
18d4f68d98d97149cc678ee3086e41a574ece769,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,22
3843d2aa128de29b23784adf697bac24cf814fad,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,13
9a6fcd6d627ce634b9c1ded832806465d54ea38d,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,16
5d06f29675b1c6828fe0436cea290af54deede41,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,3
2a94927fbc9554a6c30bd6bdc48048099394d786,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,8
2cf435ac34d62966995c09945262e28fb6d7e8d0,VALID_BACKPORT,,Success,Success,Success,Crash/No Report,,0,0,3
5297c52e062ddcbae519944de069dd8f008615bf,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
62bb588dbae4b1c8d84c0ee45a21ce9f0cf7b32b,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
1bffbfe4156d3899685359ddd83443c95447cf83,VALID_BACKPORT,reused_build_and_tests_passed,Success,Success,Skipped,Skipped (Only New Tests),,0,0,6
303fbf7612e6caae74ef3c489ec7714d9cb4b6b4,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,30
dc32b36868b7e34e0b004d563a228c0a7a69b29c,VALID_BACKPORT,,Success,Crash/No Report,Success,Crash/No Report,,0,0,0
2426eeb8eeab98ca6a7ad8117e2f03faf8baa58b,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,16
7463b775fa88298ae249f7dda02672a72ebaeb3c,VALID_BACKPORT,,Success,Success,Success,Success,,0,0,3
52a87ee9fe681f31b8721b67bfa4f20aa07294a7,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
6cbba63ed9aebbbeb728d2dfe8c241d980a1c488,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
0473b82c7380093185bf12f23b6280ab0c65680a,VALID_BACKPORT,,Success,Skipped (No Targets),Success,Skipped (No Targets),,0,0,0
47be9bb9759685cfdd616c8558709c3e44c9b5b9,VALID_BACKPORT,,Success,Success,Success,Success,,0,0,0
53ff0ac6d556c759d392f42490b55f32d95670f3,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
dd4f4d56649c72622933fafd6f8dedf33a269918,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
60674649b23088806e091a588feabc196f093420,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,10
f217322b2899ae1fcdf37e10e90b7c4d9f32297b,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,90
25dbb58f01876c64a07ea5c085e73ca275c66a98,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
a2338d7133ba9e364a3d663d505ecdb95a253895,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
d68a09462391f40f86a54694949eb2113a1c62a1,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,3,0
c867f6caf6083250c63912279a6959e4f810d3c9,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,10
af52f94154875b138d6db77d86fe5b6928977e28,VALID_BACKPORT,tests_fixed,Success,Fail,Success,Fail,,0,1,0
6fc00ad71e93c561e87ca1b90bbbdf80c4091b06,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
4e5c6801f4d60f100f122072f6bf35b21fd722a5,VALID_BACKPORT,,Success,Crash/No Report,Success,Crash/No Report,,0,0,0
eed375496aff14c54341f79ff18c1042d84e80c4,VALID_BACKPORT,,Success,Crash/No Report,Success,Crash/No Report,,0,0,0
b9eeebd582a6a494b45ff0ee54c59f01f72474b4,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
dc56dfeaee3de2078a93b0b0e8a0f3231cb7e45a,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,15
dcd246242823b7d65f11c73cf0c285029e852742,VALID_BACKPORT,,Success,Success,Success,Success,,0,0,0
d626197d1a886c52f8be5b9000d1a6100ad60b40,VALID_BACKPORT,build_fixed,Success,Success,Fail,Skipped,,0,0,16
63a3bd9396d1ff41dbcf06ed624450094c5ee3cf,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,2,0
26bab001dc36956c870b5a25884a2cef0e5440be,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,4,0
2f55a7fc8bc68eb4fa3ea7213d49236c839085f6,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
02a308be09f9f93f9591916405b413d77c247cbc,VALID_BACKPORT,reused_build_and_tests_passed,Success,Success,Skipped,Skipped (Only New Tests),,0,0,2
1f87f1729a6fa6261c6e8398f9a893ad38dae9a4,VALID_BACKPORT,tests_fixed,Success,Success,Success,Fail,,0,1,0
55677728b447a88a5af858843cd93fac64036472,VALID_BACKPORT,reused_build_and_tests_passed,Success,Success,Skipped,Skipped (Only New Tests),,0,0,0
f0948d38fdc811eca4a4b71dcb81a9b7dbb654b3,BUILD_FAILED,reused_build_failure,Fail,Skipped,Skipped,Skipped (Only New Tests),,0,0,0
51ea1d9772fa28604e8e6571944719bf80ad8ef2,VALID_BACKPORT,,Success,Skipped (No Targets),Success,Skipped (No Targets),,0,0,0
7f9c90096d5af6e3a8dd290cff0a8393ea719325,VALID_BACKPORT,,Success,Crash/No Report,Success,Crash/No Report,,0,0,0
